0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113	295.967	224.817	174.771	136.533
0.123	296.793	224.817	175.645	136.600
0.133	296.793	224.817	176.434	136.600
0.143	297.162	223.620	176.774	136.600
0.153	297.162	223.620	177.123	326.667
0.163	297.162	223.682	177.278	326.667
0.173	296.635	223.682	177.278	326.667
0.183	296.464	223.682	177.698	326.667
0.193	295.934	223.682	177.768	326.667
0.203	294.975	223.693	177.847	149.082
0.213	294.425	223.659	177.883	149.082
0.223	294.425	223.550	177.956	149.379
0.233	293.395	223.550	177.956	149.387
0.243	293.238	223.550	177.956	149.387
0.253	293.238	223.550	177.956	149.387
0.263	293.500	223.550	177.956	149.717
0.273	293.610	223.662	178.099	149.717
0.283	293.696	223.662	178.099	149.627
0.293	293.696	223.662	178.099	149.627
0.303	293.696	223.446	178.403	149.627
0.313	293.696	223.330	178.403	149.627
0.323	294.314	223.330	178.838	149.627
0.333	296.116	223.330	178.838	147.474
0.343	296.116	223.330	178.946	147.426
0.353	296.116	223.330	179.356	147.426
0.363	296.116	223.330	179.356	147.441
0.373	296.116	223.413	179.535	147.443
0.383	296.116	223.413	179.535	147.676
0.393	292.714	223.402	179.949	147.676
0.403	292.255	223.402	182.972	147.676
0.413	292.126	223.159	182.972	147.984
0.423	292.126	223.159	198.599	147.984
0.433	292.621	223.159	198.663	147.984
0.443	292.621	223.159	198.694	147.984
0.453	292.621	223.159	198.776	148.081
0.463	292.621	222.950	198.967	148.320
0.473	292.621	222.950	198.967	148.320
0.483	293.298	223.189	198.967	148.512
0.493	296.742	223.189	198.967	166.544
0.503	296.742	223.189	198.967	166.919
0.513	297.094	223.189	198.967	167.854
0.523	297.094	223.189	198.786	167.954
0.533	297.094	222.995	198.786	167.954
0.543	297.094	222.995	199.400	167.954
0.553	293.613	223.126	199.400	167.889
0.563	293.198	223.126	199.400	167.824
0.573	293.022	223.126	199.400	167.824
0.583	293.022	223.126	199.400	167.824
0.593	293.022	223.126	199.248	167.824
0.603	293.022	223.060	199.248	167.824
0.613	293.022	223.060	199.248	167.355
0.623	293.022	223.060	199.248	167.347
0.633	293.462	223.060	199.248	167.347
0.643	293.463	223.060	199.407	167.347
0.653	295.941	223.179	199.407	167.347
0.663	295.941	223.179	199.407	167.347
0.673	295.941	223.179	199.407	167.280
0.683	295.941	225.790	199.407	167.280
0.693	295.941	226.445	199.407	167.280
0.703	295.941	228.190	199.510	167.280
0.713	295.941	228.190	206.075	167.280
0.723	295.875	227.669	206.463	167.304
0.733	295.972	226.944	219.440	167.446
0.743	295.784	226.406	219.559	167.829
0.753	295.784	224.080	219.897	167.829
0.763	295.764	224.080	220.283	167.993
0.773	295.764	226.154	220.488	168.242
0.783	295.764	226.154	220.488	169.600
0.793	295.681	225.031	221.831	177.095
0.803	295.485	224.411	222.141	177.455
0.813	294.989	223.927	222.141	177.964
0.823	294.989	223.927	222.140	178.098
0.833	295.299	223.927	222.060	178.098
0.843	295.299	223.927	222.060	178.098
0.853	295.299	223.927	221.699	178.136
0.863	295.299	222.842	221.699	178.136
0.873	295.299	222.842	221.699	178.136
0.883	296.407	223.224	221.699	178.136
0.893	296.407	223.224	221.759	178.113
0.903	296.407	223.224	221.759	178.113
0.913	296.407	223.224	221.759	178.113
0.923	296.407	223.224	222.485	178.206
0.933	296.437	223.141	222.485	178.220
0.943	296.888	223.141	222.485	178.326
0.953	296.888	223.177	222.457	178.326
0.963	293.457	223.177	222.152	178.326
0.973	293.329	223.177	222.152	178.326
0.983	293.329	223.177	222.243	178.326
0.993	293.235	223.177	222.243	178.236
1.003	293.235	223.167	222.243	178.236
1.013	293.235	222.774	222.243	178.236
1.023	293.235	222.774	222.243	178.236
1.033	293.235	222.774	222.757	178.561
1.043	293.235	222.774	222.757	179.818
1.053	293.949	223.084	222.757	179.818
1.063	297.248	223.084	222.757	171.436
1.073	297.248	223.084	222.757	169.077
1.083	297.248	223.190	222.172	168.188
1.093	297.248	223.190	222.172	167.872
1.103	297.248	223.190	222.172	167.881
1.113	297.248	223.190	222.172	167.872
1.123	293.608	223.190	222.172	167.768
1.133	293.608	223.129	222.172	167.765
1.143	293.608	223.129	222.193	167.765
1.153	292.979	223.406	222.193	167.481
1.163	292.979	223.406	222.193	167.476
1.173	293.741	223.406	222.193	167.476
1.183	293.741	223.406	222.193	167.476
1.193	293.741	223.397	222.054	167.232
1.203	293.741	223.397	221.707	167.232
1.213	293.960	223.397	221.707	167.232
1.223	296.047	223.205	221.707	167.232
1.233	296.047	223.205	221.707	167.232
1.243	296.047	223.205	221.707	167.037
1.253	295.511	223.205	221.593	167.037
1.263	295.511	223.829	221.593	167.144
1.273	295.723	223.829	221.665	167.144
1.283	295.723	223.829	221.771	167.144
1.293	295.723	223.829	221.771	167.144
1.303	295.723	223.837	221.771	167.144
1.313	295.723	225.815	221.771	167.144
1.323	295.823	226.471	221.771	167.213
1.333	295.823	226.779	221.801	167.366
1.343	296.171	228.401	221.936	167.522
1.353	296.394	253.641	222.331	167.522
1.363	297.039	330.416	222.331	167.522
1.373	297.860	330.416	222.445	148.767
1.383	329.358	330.069	222.448	148.767
1.393	330.552	329.962	222.501	148.757
1.403	330.552	329.962	224.363	148.757
1.413	333.315	329.962	231.763	148.716
1.423	334.022	330.173	231.763	148.640
1.433	334.286	330.173	221.777	148.531
1.443	334.665	330.173	221.777	148.430
1.453	334.709	330.173	222.288	148.419
1.463	334.736	330.173	222.799	148.371
1.473	335.229	329.995	222.825	148.335
1.483	335.229	329.995	222.825	148.335
1.493	335.252	329.191	222.825	148.335
1.503	335.375	329.191	222.825	148.335
1.513	335.379	329.191	222.698	148.042
