0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153	326.676	300.792	237.292	295.973
0.163	326.676	300.792	237.506	295.973
0.173	326.676	299.514	237.506	295.973
0.183	326.676	298.747	237.440	295.973
0.193	326.676	298.681	237.319	295.973
0.203	326.676	298.373	237.319	272.749
0.213	326.799	298.284	236.651	248.739
0.223	388.425	298.011	236.651	248.739
0.233	388.051	298.011	236.612	98.811
0.243	388.051	298.011	236.612	98.811
0.253	385.953	298.011	236.612	99.353
0.263	385.953	298.011	236.612	99.797
0.273	387.493	298.011	236.612	99.909
0.283	387.493	296.628	236.612	99.917
0.293	387.493	296.616	236.676	99.959
0.303	387.493	296.616	237.516	99.959
0.313	387.493	296.502	237.516	99.802
0.323	387.493	296.502	237.516	99.735
0.333	389.369	296.502	237.516	99.717
0.343	389.369	296.502	237.516	99.717
0.353	389.369	295.538	237.491	99.717
0.363	389.369	295.538	236.995	99.581
0.373	389.369	295.538	236.841	99.581
0.383	389.692	295.538	236.841	99.556
0.393	389.692	295.538	236.948	99.556
0.403	389.135	294.991	236.948	99.556
0.413	389.135	294.991	236.948	99.556
0.423	389.566	294.878	236.948	99.679
0.433	389.566	294.878	237.093	99.679
0.443	389.566	294.878	237.502	99.679
0.453	389.566	294.878	237.502	99.827
0.463	389.976	294.669	237.502	99.888
0.473	389.976	294.591	237.502	99.921
0.483	389.976	294.591	236.815	99.921
0.493	389.959	294.591	236.684	99.921
0.503	389.852	294.591	236.684	100.777
0.513	389.852	294.591	236.684	111.306
0.523	389.852	294.450	236.684	111.417
0.533	390.146	294.450	237.043	111.518
0.543	390.146	294.540	237.043	111.699
0.553	389.958	294.540	237.043	111.832
0.563	389.958	294.281	237.043	111.832
0.573	389.388	294.281	237.043	111.778
0.583	389.388	294.281	237.109	111.733
0.593	389.388	294.281	237.109	111.733
0.603	389.875	294.281	237.109	111.791
0.613	389.875	294.082	237.109	111.791
0.623	389.612	294.082	237.109	111.763
0.633	389.612	294.082	237.851	111.763
0.643	389.612	294.082	237.851	111.763
0.653	389.541	294.082	237.851	111.763
0.663	389.407	294.046	237.851	111.763
0.673	388.925	294.046	237.851	111.786
0.683	388.358	294.046	238.168	111.786
0.693	388.316	294.046	238.195	111.786
0.703	388.312	294.046	241.892	111.786
0.713	388.312	294.266	241.892	111.786
0.723	388.312	294.266	241.892	111.783
0.733	388.312	294.266	241.892	111.758
0.743	388.312	294.721	241.892	111.758
0.753	388.291	295.274	241.892	111.821
0.763	388.291	296.140	241.340	112.126
0.773	388.124	297.619	233.103	112.347
0.783	386.463	298.239	233.103	112.400
0.793	385.811	303.382	233.833	112.453
0.803	384.881	303.382	235.100	116.379
0.813	381.035	296.822	235.476	116.888
0.823	352.478	296.494	235.599	117.363
0.833	347.710	296.256	235.599	117.629
0.843	347.509	296.111	235.588	117.853
0.853	347.266	296.096	235.588	117.853
0.863	347.266	296.065	235.588	117.774
0.873	348.119	296.065	235.588	117.766
0.883	348.119	296.065	235.498	117.632
0.893	348.119	296.065	234.165	117.632
0.903	348.119	296.065	234.165	117.632
0.913	347.453	295.099	234.165	117.632
0.923	347.453	295.099	234.264	117.632
0.933	348.658	294.906	234.264	117.489
0.943	348.658	294.906	234.241	117.489
