0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223
0.233
0.243
0.253
0.263
0.273	289.286	226.179	176.439	229.030
0.283	290.888	226.179	177.070	229.030
0.293	291.294	225.191	177.471	229.030
0.303	291.282	223.938	178.000	229.030
0.313	291.282	223.899	178.000	114.545
0.323	291.282	223.346	178.042	114.545
0.333	292.597	223.037	178.199	114.545
0.343	292.597	223.037	178.056	114.545
0.353	293.912	222.899	178.056	114.545
0.363	293.912	222.873	178.056	148.986
0.373	294.167	222.873	178.116	213.466
0.383	294.167	222.873	178.116	213.466
0.393	293.253	222.873	178.116	149.809
0.403	292.542	222.873	178.116	149.809
0.413	292.542	222.873	178.116	150.045
0.423	292.542	222.828	178.368	150.945
0.433	290.046	222.828	178.368	151.019
0.443	289.900	222.828	178.366	151.035
0.453	289.900	222.828	178.366	151.035
0.463	290.049	222.828	178.366	151.034
0.473	290.855	222.908	178.060	151.034
0.483	291.888	222.908	178.060	151.034
0.493	291.968	222.829	178.060	151.034
0.503	291.968	222.784	178.060	151.034
0.513	291.968	222.579	178.060	150.583
0.523	291.968	222.539	178.356	150.583
0.533	293.083	222.539	178.356	150.443
0.543	293.083	222.539	178.356	149.108
0.553	293.083	222.539	178.375	149.014
0.563	293.083	222.786	178.375	148.989
0.573	293.083	222.786	178.375	148.883
0.583	292.322	222.786	178.375	148.821
0.593	290.320	222.627	178.375	148.821
0.603	290.320	222.627	178.163	148.821
0.613	290.432	222.627	177.713	148.821
0.623	290.432	222.627	177.713	148.821
0.633	290.432	222.627	177.713	148.229
0.643	290.432	222.287	177.713	148.229
0.653	290.432	222.267	178.060	148.006
0.663	292.535	222.267	178.060	147.875
0.673	292.535	222.267	178.060	147.789
0.683	292.535	222.267	178.060	147.768
0.693	292.814	222.267	178.060	147.768
0.703	292.814	222.488	178.179	147.768
0.713	292.502	222.791	178.305	147.358
0.723	292.502	222.791	178.510	147.351
0.733	292.502	222.791	178.651	147.337
0.743	292.502	222.791	178.651	147.337
0.753	292.628	222.791	178.651	147.337
0.763	292.628	222.684	178.651	147.337
0.773	292.628	222.684	178.651	147.337
0.783	292.628	222.661	178.821	147.238
0.793	292.628	222.492	179.983	147.125
0.803	292.304	222.492	180.774	147.125
0.813	292.304	222.525	182.782	147.125
0.823	292.304	224.033	219.969	147.125
0.833	291.528	226.732	220.632	147.113
0.843	291.499	226.732	220.993	147.113
0.853	291.211	237.227	221.066	147.113
0.863	291.211	246.414	221.647	147.113
0.873	292.092	257.761	221.818	147.113
0.883	292.092	273.913	221.818	147.113
0.893	292.092	273.913	221.714	146.979
0.903	350.823	282.692	221.714	146.979
