0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223
0.233
0.243
0.253
0.263
0.273
0.283	470.863	356.888	299.334	158.633
0.293	471.549	356.888	299.622	158.633
0.303	471.759	356.540	299.623	158.633
0.313	472.289	355.980	299.623	158.633
0.323	472.289	355.793	299.623	158.633
0.333	472.289	355.793	299.623	121.488
0.343	472.289	355.827	299.623	120.410
0.353	471.656	355.827	299.516	119.719
0.363	469.766	355.827	296.507	119.456
0.373	469.766	356.034	296.507	119.456
0.383	469.766	356.034	297.791	119.401
0.393	469.766	356.034	297.791	119.327
0.403	470.650	356.034	297.791	119.327
0.413	470.650	355.901	298.727	119.327
0.423	470.636	355.901	298.858	118.889
0.433	470.636	355.901	298.919	118.873
0.443	470.927	355.901	298.919	118.873
0.453	471.136	355.901	298.919	118.903
0.463	471.136	355.648	298.919	118.956
0.473	470.010	354.708	298.202	118.990
0.483	470.010	354.673	298.187	118.990
0.493	470.010	354.656	298.187	118.990
0.503	470.010	354.656	298.187	118.990
0.513	470.010	354.656	298.187	118.990
0.523	471.367	354.656	298.187	118.957
0.533	471.367	354.505	298.849	118.914
0.543	471.367	354.505	298.849	118.250
0.553	471.367	354.505	298.800	118.250
0.563	471.227	354.204	298.800	118.250
0.573	471.227	354.033	298.800	118.250
0.583	471.227	354.033	298.800	118.295
0.593	471.227	354.033	298.800	118.346
0.603	470.479	354.033	298.242	118.346
0.613	470.479	354.033	298.242	117.498
0.623	470.479	354.029	298.353	111.510
0.633	470.479	354.029	298.368	111.510
0.643	470.753	354.327	298.368	111.551
0.653	470.753	354.327	298.368	111.669
0.663	470.753	354.327	298.368	111.768
0.673	470.753	354.327	298.368	111.778
0.683	470.753	354.327	298.233	111.782
0.693	470.615	354.234	298.233	111.785
0.703	470.136	354.234	298.233	111.785
0.713	470.136	354.234	298.233	111.761
0.723	470.136	354.234	298.233	111.761
0.733	469.450	354.234	298.200	111.761
0.743	469.450	353.945	298.200	111.761
0.753	469.775	353.945	298.200	111.759
0.763	469.775	353.945	298.131	111.522
0.773	469.726	354.037	298.131	111.436
0.783	469.726	354.037	298.632	111.436
0.793	469.726	354.037	298.632	111.436
0.803	469.726	354.037	298.632	111.436
0.813	469.726	354.037	298.632	111.436
0.823	469.726	355.060	298.832	111.436
0.833	470.048	355.863	298.832	111.469
0.843	470.048	403.276	298.811	111.557
0.853	469.943	403.276	298.453	111.774
0.863	469.925	403.276	297.146	111.774
0.873	468.961	403.276	297.146	111.774
0.883	460.105	403.838	297.621	111.766
0.893	460.105	403.838	298.455	111.766
0.903	460.105	401.726	298.455	113.988
0.913	460.105	401.172	298.455	113.988
0.923	470.771	401.153	298.623	113.988
0.933	470.771	401.153	298.623	98.609
0.943	469.570	401.153	298.212	98.609
0.953	469.570	401.153	298.212	98.950
0.963	469.595	401.153	298.212	99.006
0.973	469.595	400.234	298.212	99.006
0.983	471.810	400.234	298.212	98.936
0.993	471.810	400.234	298.041	98.936
1.003	471.810	400.196	296.685	98.936
1.013	467.685	400.196	296.685	98.625
1.023	467.143	399.749	296.685	98.625
1.033	467.143	399.749	296.685	98.625
1.043	467.143	399.749	297.167	98.403
