0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223	523.544	399.304	312.261	227.320
0.233	523.544	399.565	320.807	227.320
0.243	523.482	399.565	325.203	227.320
0.253	523.482	399.447	325.241	321.898
0.263	523.482	399.447	327.673	321.898
0.273	524.250	399.447	328.991	321.898
0.283	524.656	399.447	328.991	321.898
0.293	525.902	399.447	331.738	134.966
0.303	525.902	398.388	331.738	134.966
0.313	526.234	398.201	331.694	134.135
0.323	527.246	398.153	331.680	134.135
0.333	527.246	398.153	331.680	134.051
0.343	526.579	398.153	331.680	133.814
0.353	526.579	398.153	331.877	133.801
0.363	526.579	397.577	331.877	133.801
0.373	526.579	397.577	331.877	133.801
0.383	525.299	397.577	331.877	133.801
0.393	524.948	397.577	331.877	133.859
0.403	517.904	397.577	332.039	133.859
0.413	517.904	398.040	332.039	133.506
0.423	519.425	398.040	332.039	133.506
0.433	520.965	398.068	332.039	133.358
0.443	522.810	398.068	333.457	132.503
0.453	524.025	398.068	333.457	132.503
0.463	526.326	398.068	333.457	132.299
0.473	526.326	398.068	334.588	132.270
0.483	530.903	397.655	334.588	132.270
0.493	530.903	397.655	334.588	132.270
0.503	530.091	397.419	334.976	132.270
0.513	528.620	397.419	334.976	132.270
0.523	528.620	397.419	334.976	132.269
0.533	528.620	397.419	334.976	132.269
0.543	528.620	397.822	334.976	132.269
0.553	528.620	397.861	334.976	132.269
0.563	520.012	397.866	333.966	132.284
0.573	520.012	397.866	333.730	132.284
0.583	520.012	397.866	333.730	132.284
0.593	520.012	397.866	333.730	132.284
0.603	520.012	397.866	333.730	132.139
0.613	520.502	397.866	333.730	132.139
0.623	530.203	397.784	333.730	132.139
0.633	530.254	397.784	333.612	131.918
0.643	530.310	397.994	333.612	131.915
0.653	530.310	397.994	333.612	131.915
0.663	530.310	398.079	333.612	131.915
0.673	530.310	398.079	332.842	131.915
0.683	530.310	398.079	332.842	131.908
0.693	528.845	398.079	332.842	131.908
0.703	527.614	398.059	334.150	132.003
0.713	526.600	398.059	334.150	132.013
0.723	521.967	398.166	334.150	132.013
0.733	521.967	398.166	334.150	132.013
0.743	521.967	398.166	334.150	132.013
0.753	525.090	398.254	334.150	132.013
0.763	525.356	398.514	340.298	132.072
0.773	526.034	398.514	342.772	132.094
0.783	526.034	398.514	340.298	132.555
0.793	526.034	398.347	293.215	132.587
0.803	526.034	398.347	293.215	132.587
0.813	526.034	399.269	294.546	132.587
0.823	526.543	405.595	295.255	132.587
0.833	527.255	405.595	296.179	132.587
0.843	527.754	403.518	297.369	132.587
0.853	527.856	399.009	297.478	124.738
0.863	528.359	398.416	297.478	124.738
0.873	529.107	398.407	298.010	122.236
0.883	533.391	398.407	298.010	122.236
0.893	533.391	398.407	298.010	124.534
0.903	498.502	398.892	298.010	199.866
0.913	498.154	398.892	298.010	200.017
0.923	498.154	398.892	296.530	200.114
0.933	498.154	398.892	296.530	200.114
0.943	493.008	398.459	296.530	199.558
0.953	493.008	398.056	296.530	199.195
0.963	493.399	398.056	296.530	199.195
0.973	494.485	398.056	296.530	199.195
0.983	494.485	398.056	297.024	199.195
0.993	494.485	398.056	297.134	199.195
1.003	494.485	397.719	297.134	197.936
1.013	494.485	397.214	296.869	197.936
1.023	494.485	397.214	296.869	197.611
1.033	495.253	397.104	296.869	197.611
1.043	498.797	397.104	296.869	197.611
1.053	498.797	397.104	296.869	197.561
1.063	498.797	397.121	296.749	197.446
1.073	498.797	397.121	296.693	197.446
1.083	498.797	397.121	296.749	197.446
1.093	498.617	397.121	297.071	197.446
1.103	497.813	397.030	297.081	197.446
1.113	497.813	397.030	297.096	197.415
1.123	492.431	396.930	297.096	197.415
1.133	491.131	396.869	297.096	197.352
1.143	491.065	396.355	297.054	197.325
